@RELATION TEST1

@ATTRIBUTE mutationId NUMERIC
@ATTRIBUTE elementId NUMERIC
@ATTRIBUTE displayed {0,1}
@ATTRIBUTE height NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE top NUMERIC
@ATTRIBUTE left NUMERIC
@ATTRIBUTE activatorTop NUMERIC
@ATTRIBUTE activatorLeft NUMERIC
@ATTRIBUTE distanceTop NUMERIC
@ATTRIBUTE distanceLeft NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE numberElements NUMERIC
@ATTRIBUTE elements_per_size NUMERIC
@ATTRIBUTE numberWords NUMERIC
@ATTRIBUTE textNodes NUMERIC
@ATTRIBUTE words_per_textNodes NUMERIC
@ATTRIBUTE table {0,1}
@ATTRIBUTE list {0,1}
@ATTRIBUTE input {0,1}
@ATTRIBUTE widgetName {0,1}
@ATTRIBUTE date {0,1}
@ATTRIBUTE img {0,1}
@ATTRIBUTE proportionNumbers NUMERIC
@ATTRIBUTE links80percent NUMERIC
@ATTRIBUTE Result {0,1}

@DATA
38,1388,0,0,0,0,0,83,907,124,1011,-124,21,0.00000000000000000000,1058,37,28.5945945946,0,1,0,0,0,0,0.0,0,0
190,177,1,90,160,1043,486,604,322,-407,36,-36,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
36,1344,1,38,56,83,461,83,702,41,314,-41,1,0.00021514629948364900,39,3,13,0,0,0,0,0,0,0.0,0,0
107,0,0,364,1306,200,299,150,455,-10,234,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
38,648,0,0,0,0,0,83,907,124,1011,-124,34,0.00000000000000000000,803,65,12.3538461538,0,1,0,1,0,1,0.0,0,0
59,170,0,250,250,287,14145,62,571,-202,-13487,-202,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
9,37,1,31,210,522,347,336,347,-155,210,-155,5,0.00004561211457763180,16,9,1.7777777778,0,0,0,0,0,0,0.0,0,0
15,1101,1,31,210,646,347,522,347,-93,210,-93,3,0.00002211410880141530,12,5,2.4,0,0,0,0,0,0,0.0,0,0
137,413,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
42,0,0,315,786,0,0,53,884,99,1014,-99,63,0.00000000000000000000,984,72,13.6666666667,0,1,0,0,0,0,0.0,0,0
186,763,0,500,852,0,0,479,322,510,522,-510,186,0.00000000000000000000,6586,340,19.3705882353,0,0,0,0,0,1,0.0,0,0
35,1414,0,0,0,0,0,83,533,124,686,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
137,635,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
13,130,0,112,122,0,0,135,985,170,1074,-170,5,0.00000000000000000000,15,11,1.3636363636,0,0,0,1,0,0,0.0,0,0
120,9,1,61,515,954,414,50,1034,-867,872,-867,5,0.00001017687407136020,27,10,2.7,0,0,0,0,0,1,0.0,0,0
137,454,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
71,1131,0,366,727,217,702,388,481,194,0,0,50,0.00031693912867094700,2225,92,24.1847826087,0,1,0,0,0,1,0.0,0,0
97,288,0,368,622,354,3429,78,606,-232,-2688,-232,13,0.00005904045633731180,256,23,11.1304347826,0,0,0,0,0,1,0.0,0,0
180,107,1,90,160,1043,650,292,322,-720,-128,-128,7,0.00004194630872483220,213,11,19.3636363636,0,0,0,0,0,1,0.0,0,0
4,0,1,9,9,637,852,1,1198,-597,431,-431,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
68,20,1,29,51,567,1108,319,481,-225,-406,-225,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
15,1092,1,31,210,367,347,522,347,186,210,-186,3,0.00003892565200467110,12,5,2.4,0,0,0,0,0,0,0.0,0,0
181,203,0,500,1905,0,0,323,322,354,522,-354,9,0.00000000000000000000,679,17,39.9411764706,0,0,0,0,0,1,0.0,0,0
105,40,1,21,17,520,1530,20,1458,-329,75,-75,1,0.00011312217194570100,0,0,0,0,0,0,0,0,0,0.0,0,0
4,187,1,30,86,49,970,49,970,30,86,-30,45,0.01067869008068340000,144,68,2.1176470588,0,0,0,0,0,1,0.0,0,0
6,243,1,24,80,152,1387,49,1385,-73,84,-73,1,0.00008223684210526320,1,1,1,0,0,0,0,0,0,0.0,0,0
201,5,1,39,85,1,1283,1,352,39,-870,-39,7,0.08235294117647060000,2,2,1,0,0,0,1,0,0,0.0,0,0
11,297,0,465,999,0,0,398,347,429,557,-429,186,0.00000000000000000000,145,145,1,0,0,0,0,0,1,0.0,0,0
110,312,1,21,17,520,1479,150,712,-330,-692,-330,1,0.00011312217194570100,0,0,0,0,0,0,0,0,0,0.0,0,0
65,933,0,366,727,217,702,250,481,56,0,0,47,0.00029792278095069100,2117,85,24.9058823529,0,1,0,0,0,1,0.0,0,0
187,54,0,500,1905,0,0,510,322,541,522,-522,13,0.00000000000000000000,364,16,22.75,0,0,0,0,0,1,0.0,0,0
17,24,0,51,972,0,0,111,657,148,752,-148,52,0.00000000000000000000,113,70,1.6142857143,0,1,0,0,0,0,0.0,0,0
54,400,0,0,0,0,0,589,30,612,246,-246,40,0.00000000000000000000,1813,74,24.5,0,0,0,0,0,1,0.0,0,0
38,1569,0,0,0,0,0,83,907,124,1011,-124,2,0.00000000000000000000,149,4,37.25,0,0,0,0,0,0,0.0,0,0
174,249,1,500,1905,199,0,0,1135,-166,1197,-166,9,0.00002374075099908990,679,17,39.9411764706,0,0,0,0,0,1,0.0,0,0
209,59,0,360,755,0,0,299,352,340,552,-340,104,0.00000000000000000000,565,186,3.0376344086,0,1,0,0,0,1,0.0,1,0
137,573,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
8,8,0,466,1210,305,347,305,347,31,210,-31,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
61,16,1,29,41,567,984,399,473,-132,-488,-132,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
64,125,0,366,727,217,702,227,481,33,0,0,52,0.00032961669381778500,3327,96,34.65625,0,1,0,0,0,1,0.0,0,0
210,216,0,360,755,0,0,332,352,369,552,-369,129,0.00000000000000000000,698,236,2.9576271186,0,1,0,0,0,1,0.0,1,0
137,168,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,109,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
194,16,1,281,608,799,357,66,625,-673,366,-366,2,0.00000411698834068902,106,4,26.5,0,0,0,0,0,1,0.0,0,0
35,1409,0,0,0,0,0,83,533,124,686,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
77,1118,1,26,215,547,484,547,484,26,215,-26,110,0.00093533438204158000,7910,216,36.6203703704,0,1,0,1,0,0,0.0,0,0
65,505,0,380,800,217,14870,250,481,56,-14168,-56,25,0.00014400921658986200,309,42,7.3571428571,0,0,0,0,0,1,0.0,0,0
212,21,1,9,9,637,852,390,352,-210,-300,-210,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
210,375,1,90,90,536,1184,332,352,-167,-632,-167,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
164,987,0,0,0,0,0,106,548,142,607,-142,1,0.00000000000000000000,0,0,0,0,0,0,0,0,1,0.0,0,0
137,190,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
137,620,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,5,2,2.5,0,0,0,0,0,0,0.0,0,0
56,496,0,0,0,0,0,70,1623,96,1723,-96,34,0.00000000000000000000,1361,64,21.265625,0,0,0,0,0,1,0.0,0,0
35,1350,1,38,57,83,1127,83,533,41,-441,-41,1,0.00021137180300148000,39,3,13,0,0,0,0,0,0,0.0,0,0
199,84,0,100,1226,1684,333,66,1109,-1558,840,-840,1,0.00000048435907669535,38,2,19,0,0,0,0,0,1,0.0,0,0
36,144,0,0,0,0,0,83,702,124,775,-124,1,0.00000000000000000000,65,3,21.6666666667,0,0,0,0,0,0,0.0,0,0
211,9,1,9,9,637,835,361,352,-239,-283,-239,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
215,96,0,360,755,0,0,477,352,514,552,-514,104,0.00000000000000000000,565,186,3.0376344086,0,1,0,0,0,1,0.0,1,0
72,1136,0,366,727,217,702,411,481,217,0,0,60,0.00038032695440513700,3062,112,27.3392857143,0,1,0,0,0,1,0.0,0,0
34,1393,0,0,0,0,0,83,461,124,517,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
9,351,1,134,168,613,1368,336,347,-246,-811,-246,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
12,587,0,465,999,0,0,429,347,460,557,-460,157,0.00000000000000000000,93,93,1,0,0,0,0,0,1,0.0,0,0
37,1526,1,206,329,137,958,83,790,-13,-66,-13,13,0.00028842100592372400,412,24,17.1666666667,0,1,0,1,0,0,0.0,0,0
206,2,0,360,770,299,352,1,1283,-259,1016,-259,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
35,1398,0,0,0,0,0,83,533,124,686,-124,6,0.00000000000000000000,124,10,12.4,0,0,0,0,0,1,0.0,0,0
57,256,0,0,0,0,0,70,1723,96,1791,-96,58,0.00000000000000000000,2859,111,25.7567567568,0,0,0,0,0,1,0.0,0,0
59,14,1,29,28,567,908,62,571,-482,-250,-250,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
25,61,0,35,158,0,0,0,488,42,570,-42,1,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
200,199,1,796,858,-241,333,66,1173,367,904,-367,87,-0.00042074108464150000,4402,145,30.3586206897,0,1,0,0,0,1,0.0,0,0
137,219,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,6,1,6,0,0,0,0,0,0,0.0,0,0
3,10,1,466,1210,305,347,49,347,-226,96,-96,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
182,123,1,90,160,1043,322,354,322,-658,200,-200,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
135,1,1,52,87,345,1018,345,902,52,0,0,16,0.00053306679993336700,9,5,1.8,0,1,0,1,0,1,0.0,0,0
39,113,1,23,216,201,30,224,30,46,216,-46,1,0.00002303298323198820,64,3,21.3333333333,0,0,0,0,0,0,0.0,0,0
61,699,0,400,1002,217,18466,399,473,218,-17970,-218,2,0.00000919819347480155,0,0,0,0,0,0,0,0,1,0.0,0,0
50,112,0,525,499,0,0,487,30,510,246,-246,48,0.00000000000000000000,1985,90,22.0555555556,0,0,0,0,0,1,0.0,0,0
38,1386,0,0,0,0,0,83,907,124,1011,-124,21,0.00000000000000000000,1059,37,28.6216216216,0,1,0,0,0,0,0.0,0,0
182,49,1,275,488,759,322,354,322,-374,200,-200,12,0.00003239810795049570,200,20,10,0,0,0,0,0,1,0.0,0,0
60,220,0,250,250,287,12343,180,1287,-71,-10914,-71,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
82,0,1,16,92,264,439,195,106,-37,-127,-37,0,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
40,912,0,767,1402,0,0,83,1127,124,1184,-124,61,0.00000000000000000000,2022,119,16.9915966387,0,1,0,1,0,1,0.0,0,0
9,24,0,1102,0,251,720,158,501,-62,-1,-1,10,0.00000000000000000000,5,4,1.25,0,0,0,1,0,0,0.0,0,0
96,147,0,16,16,0,0,78,482,122,606,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
192,5,1,90,488,1043,322,666,322,-346,200,-200,51,0.00010019961334737400,1449,77,18.8181818182,0,0,0,0,0,1,0.0,0,0
8,84,1,39,85,1,1283,299,352,339,-731,-339,10,0.11764705882352900000,4,4,1,0,0,0,1,0,0,0.0,0,0
12,967,0,465,999,0,0,429,347,460,557,-460,161,0.00000000000000000000,111,111,1,0,0,0,0,0,1,0.0,0,0
209,89,1,39,39,1,965,299,352,339,-413,-339,2,0.05128205128205130000,1,1,1,0,0,0,1,0,0,0.0,0,0
17,123,0,51,972,0,0,111,657,148,752,-148,48,0.00000000000000000000,99,65,1.5230769231,0,1,0,0,0,0,0.0,0,0
207,67,1,39,73,1,1125,1,1368,39,318,-39,11,0.15068493150684900000,3,3,1,0,0,0,1,0,0,0.0,0,0
209,61,0,360,755,0,0,299,352,340,552,-340,112,0.00000000000000000000,625,202,3.0940594059,0,1,0,0,0,1,0.0,1,0
67,1115,0,366,727,217,702,296,481,102,0,0,54,0.00034229425896462300,2913,100,29.13,0,1,0,0,0,1,0.0,0,0
19,1162,1,31,210,615,347,646,347,62,210,-62,6,0.00004645760743321720,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
137,439,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,6,1,6,0,0,0,0,0,0,0.0,0,0
17,1158,1,31,210,491,347,584,347,124,210,-124,6,0.00005819028222286880,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
137,115,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
214,114,0,360,770,299,352,448,352,186,200,-186,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
90,147,1,18,18,1405,784,579,106,-794,-472,-472,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
19,294,0,465,999,0,0,646,347,677,557,-557,171,0.00000000000000000000,112,112,1,0,0,0,0,0,1,0.0,0,0
41,166,1,23,216,270,30,270,30,23,216,-23,1,0.00001714677640603570,63,3,21,0,0,0,0,0,0,0.0,0,0
19,466,0,465,999,0,0,646,347,677,557,-557,161,0.00000000000000000000,111,111,1,0,0,0,0,0,1,0.0,0,0
17,350,0,465,999,0,0,584,347,615,557,-557,171,0.00000000000000000000,112,112,1,0,0,0,0,0,1,0.0,0,0
39,1451,1,31,314,137,288,83,1027,-13,823,-13,1,0.00002324608303500860,22,3,7.3333333333,0,0,0,0,0,0,0.0,0,0
18,459,0,471,999,0,0,615,347,646,557,-557,154,0.00000000000000000000,104,104,1,0,0,0,0,0,1,0.0,0,0
0,3,1,39,73,1,1125,1,352,39,-712,-39,11,0.15068493150684900000,3,3,1,0,0,0,1,0,0,0.0,0,0
14,1195,1,35,83,325,1453,491,347,197,-896,-197,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
66,15,1,29,48,567,861,273,481,-271,-159,-159,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
25,59,1,220,440,232,372,0,488,-190,198,-190,37,0.00036246081504702200,7,6,1.1666666667,0,1,0,0,0,1,0.0,0,0
22,51,1,31,218,344,561,344,561,31,218,-31,1,0.00001333475570727540,3,1,3,0,0,0,0,0,0,0.0,0,0
192,903,0,500,852,0,0,666,322,697,522,-522,190,0.00000000000000000000,6614,344,19.226744186,0,0,0,0,0,1,0.0,0,0
165,1072,1,36,59,106,548,106,638,36,141,-36,136,0.02174608250719540000,407,22,18.5,0,1,0,0,0,1,0.0,0,0
14,580,0,0,0,0,0,491,347,522,557,-522,5,0.00000000000000000000,10,10,1,0,0,0,0,0,0,0.0,0,0
137,473,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
111,414,0,359,1306,200,299,150,787,-10,580,-10,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
137,353,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
109,45,0,364,1306,200,299,150,624,-10,413,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
33,252,0,0,0,0,0,83,284,124,445,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
36,1554,0,0,0,0,0,83,702,124,775,-124,2,0.00000000000000000000,152,4,38,0,0,0,0,0,0,0.0,0,0
98,28,1,6,6,699,669,78,741,-577,207,-207,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
73,8,1,29,42,567,557,434,481,-110,145,-110,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
23,24,0,300,659,0,0,375,561,406,779,-406,287,0.00000000000000000000,1004,222,4.5225225225,0,1,0,1,0,0,0.0,0,0
55,304,0,0,0,0,0,52,1496,96,1623,-96,44,0.00000000000000000000,1925,83,23.1927710843,0,0,0,0,0,1,0.0,0,0
98,145,1,6,6,699,705,78,741,-577,171,-171,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
96,334,1,44,124,78,482,78,482,44,124,-44,3,0.00031017369727047100,81,5,16.2,0,0,0,0,0,0,0.0,0,0
59,13,1,29,48,567,861,62,571,-482,-203,-203,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
24,49,0,0,0,0,0,406,561,437,779,-437,31,0.00000000000000000000,22,11,2,0,0,0,1,0,0,0.0,0,0
177,3,1,22,22,659,858,199,322,-429,-336,-336,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
197,270,0,398,858,-241,333,66,913,367,678,-367,10,-0.00004836104421166660,554,18,30.7777777778,0,0,0,0,0,1,0.0,0,0
199,273,0,398,858,157,333,66,1109,-31,840,-31,2,0.00001484714860511040,116,4,29,0,0,0,0,0,1,0.0,0,0
67,14,1,29,42,567,821,296,481,-248,-119,-119,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
38,1296,0,0,0,0,0,83,907,124,1011,-124,42,0.00000000000000000000,1058,81,13.0617283951,0,1,0,1,0,1,0.0,0,0
38,1393,0,0,0,0,0,83,907,124,1011,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
189,585,0,500,852,0,0,573,322,604,522,-522,174,0.00000000000000000000,6175,315,19.6031746032,0,0,0,0,0,1,0.0,0,0
73,0,0,380,800,217,13270,434,481,240,-12568,-240,25,0.00014400921658986200,310,42,7.380952381,0,0,0,0,0,1,0.0,0,0
37,336,0,0,0,0,0,83,790,124,892,-124,65,0.00000000000000000000,2163,127,17.031496063,0,1,0,1,0,1,0.0,0,0
35,1429,0,0,0,0,0,83,533,124,686,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
109,168,0,359,1306,200,299,150,624,-10,413,-10,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
137,554,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
22,350,0,465,999,0,0,739,347,770,557,-557,161,0.00000000000000000000,111,111,1,0,0,0,0,0,1,0.0,0,0
28,2,1,10,10,1144,912,0,755,-1104,-67,-67,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
13,3,1,18,18,745,890,460,347,-254,-333,-254,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
194,432,1,60,92,66,723,66,625,60,0,0,1,0.00016469038208168600,60,4,15,0,0,0,0,0,0,0.0,0,0
111,315,0,350,317,0,0,150,787,190,879,-190,66,0.00000000000000000000,110,62,1.7741935484,0,1,0,1,0,1,0.0,0,0
52,376,0,525,499,0,0,543,30,566,246,-246,50,0.00000000000000000000,2470,95,26,0,0,0,0,0,1,0.0,0,0
34,528,0,445,1402,0,0,83,461,124,517,-124,35,0.00000000000000000000,648,67,9.671641791,0,1,0,1,0,1,0.0,0,0
91,108,1,25,300,1318,642,611,106,-675,-330,-330,0,0.00000000000000000000,2,1,2,0,0,0,0,0,0,0.0,0,0
1,64,1,39,1,1,964,1,413,39,-490,-39,1,1.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
168,48,1,36,149,106,777,106,926,36,255,-36,30,0.00189945548942636000,327,15,21.8,0,1,0,0,0,1,0.0,0,0
8,66,0,360,755,0,0,299,352,340,552,-340,130,0.00000000000000000000,707,238,2.9705882353,0,1,0,0,0,1,0.0,1,0
77,12,1,29,42,567,821,547,484,6,-122,-6,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
20,72,0,51,972,0,0,111,1069,148,1234,-148,44,0.00000000000000000000,85,61,1.393442623,0,1,0,0,0,0,0.0,0,0
33,115,0,827,1402,0,0,83,284,124,445,-124,65,0.00000000000000000000,2163,127,17.031496063,0,1,0,1,0,1,0.0,0,0
25,53,0,388,659,0,0,37,738,77,807,-77,367,0.00000000000000000000,657,160,4.10625,0,1,0,1,0,1,0.0,0,0
210,192,0,360,755,0,0,332,352,369,552,-369,71,0.00000000000000000000,441,124,3.5564516129,0,1,0,0,0,1,0.0,1,0
199,18,1,12,12,1043,1225,66,1109,-917,-52,-52,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
72,3,1,29,29,567,502,411,481,-133,200,-133,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
180,32,1,275,488,759,322,292,322,-436,200,-200,7,0.00001889889630445580,91,11,8.2727272727,0,0,0,0,0,1,0.0,0,0
39,1430,0,0,0,0,0,83,1027,124,1111,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
24,24,0,300,659,0,0,406,561,437,779,-437,287,0.00000000000000000000,1004,222,4.5225225225,0,1,0,1,0,0,0.0,0,0
137,634,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
70,12,1,29,42,567,821,365,481,-179,-119,-119,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
49,136,0,525,499,0,0,464,30,487,246,-246,46,0.00000000000000000000,2039,87,23.4367816092,0,0,0,0,0,1,0.0,0,0
37,192,0,0,0,0,0,83,790,124,892,-124,1,0.00000000000000000000,63,3,21,0,0,0,0,0,0,0.0,0,0
20,9,0,466,1210,305,347,677,347,403,210,-210,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
36,1389,0,0,0,0,0,83,702,124,775,-124,10,0.00000000000000000000,525,18,29.1666666667,0,1,0,0,0,0,0.0,0,0
38,912,0,0,0,0,0,83,907,124,1011,-124,40,0.00000000000000000000,657,76,8.6447368421,0,1,0,1,0,1,0.0,0,0
11,24,0,0,0,0,0,220,501,251,719,-251,31,0.00000000000000000000,22,11,2,0,0,0,1,0,0,0.0,0,0
113,401,1,21,17,520,1547,150,967,-330,-509,-330,1,0.00011312217194570100,0,0,0,0,0,0,0,0,0,0.0,0,0
164,14,1,12,150,330,644,106,548,-188,-37,-37,8,0.00016161616161616200,30,1,30,0,0,0,0,0,1,0.0,0,0
181,43,0,90,160,1043,814,323,322,-689,-292,-292,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
59,6,1,29,42,567,557,62,571,-482,101,-101,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
57,208,0,0,0,0,0,70,1723,96,1791,-96,33,0.00000000000000000000,1455,61,23.8524590164,0,0,0,0,0,1,0.0,0,0
199,598,1,60,98,66,913,66,1109,60,260,-60,1,0.00015460729746444000,39,3,13,0,0,0,0,0,0,0.0,0,0
40,1322,1,38,73,83,702,83,1127,41,482,-41,1,0.00016504373659019600,39,3,13,0,0,0,0,0,0,0.0,0,0
137,583,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,5,1,5,0,0,0,0,0,0,0.0,0,0
39,1397,0,0,0,0,0,83,1027,124,1111,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
61,17,1,29,58,567,1024,399,473,-132,-528,-132,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
1,49,0,922,318,68,-320,0,0,0,433,0,18,0.00083240843507214200,333,37,9,0,0,0,0,0,0,0.0,0,0
10,13,0,40,106,0,0,361,352,398,552,-398,3,0.00000000000000000000,1,1,1,0,0,0,1,0,0,0.0,0,0
37,864,0,0,0,0,0,83,790,124,892,-124,53,0.00000000000000000000,1462,103,14.1941747573,0,1,0,1,0,1,0.0,0,0
74,1117,0,366,727,217,702,457,481,263,0,0,43,0.00027256765065701500,2251,78,28.858974359,0,1,0,0,0,1,0.0,0,0
11,1158,1,31,210,677,347,398,347,-248,210,-210,5,0.00003516916367728780,16,9,1.7777777778,0,0,0,0,0,0,0.0,0,0
17,64,0,360,755,0,0,564,352,601,552,-552,121,0.00000000000000000000,662,220,3.0090909091,0,1,0,0,0,1,0.0,1,0
149,5,0,0,0,0,0,80,8,106,160,-106,6,0.00000000000000000000,8,7,1.1428571429,0,0,0,1,0,0,0.0,0,0
5,65,1,39,61,1,413,1,1283,39,955,-39,25,0.40983606557377000000,8,7,1.1428571429,0,0,0,1,0,1,0.0,0,0
86,184,1,18,18,1405,806,355,106,-1018,-494,-494,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
25,40,1,22,61,3618,1180,0,488,-3576,-610,-610,2,0.00000906215733717569,2,2,1,0,0,0,0,0,0,0.0,0,0
137,212,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,517,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,5,1,5,0,0,0,0,0,0,0.0,0,0
37,1529,1,31,311,288,958,83,790,-164,-66,-66,1,0.00001116470167917110,55,3,18.3333333333,0,0,0,0,0,0,0.0,0,0
13,611,0,0,0,0,0,460,347,491,557,-491,5,0.00000000000000000000,10,10,1,0,0,0,0,0,0,0.0,0,0
59,24,1,29,50,567,1328,62,571,-482,-670,-482,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
22,1205,1,35,83,361,1369,739,347,409,-812,-409,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
211,40,0,360,755,0,0,361,352,398,552,-398,91,0.00000000000000000000,524,160,3.275,0,1,0,0,0,1,0.0,1,0
137,64,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
64,140,1,29,48,567,861,227,481,-317,-159,-159,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
18,200,0,360,755,0,0,593,352,630,552,-552,129,0.00000000000000000000,698,236,2.9576271186,0,1,0,0,0,1,0.0,1,0
137,134,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
22,1213,1,35,83,433,1369,739,347,337,-812,-337,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
199,341,1,398,858,157,333,66,1109,-31,840,-31,2,0.00001484714860511040,116,4,29,0,0,0,0,0,1,0.0,0,0
212,224,0,360,755,0,0,390,352,427,552,-427,129,0.00000000000000000000,698,236,2.9576271186,0,1,0,0,0,1,0.0,1,0
201,16,1,360,770,299,352,1,352,-259,61,-61,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
22,1201,1,35,83,325,1369,739,347,445,-812,-445,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
